,appid,english,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,price
2153,0.001,1,0,20,66,133,0,0,1.99
2154,0.001,1,0,24,196,112,9,9,7.19
2155,0.001,1,0,1746,2748,133,7117,10627,4.99
2156,0.001,1,0,18,137,68,0,0,11.39
2157,0.001,1,0,15,1099,84,61,61,6.99
2158,0.001,1,0,52,104,5,13,13,6.99
2159,0.001,1,0,21,62,48,121,121,6.99
2160,0.001,1,0,12,269,66,422,422,3.99
2161,0.001,1,0,0,63,191,191,191,6.99
2162,0.001,1,0,0,47,172,20,20,1.69
2163,0.001,1,0,0,25,11,0,0,1.99
2164,0.001,1,0,0,29,3,0,0,1.99
2165,0.001,1,0,0,56,11,0,0,1.99
2166,0.001,1,0,0,28,12,0,0,1.99
2167,0.001,1,0,0,11,9,0,0,1.99
2168,0.001,1,0,0,21,6,0,0,1.99
2169,0.001,1,0,0,25,8,0,0,1.99
2170,0.001,1,0,0,19,27,0,0,1.59
2171,0.001,1,0,43,248,80,943,943,14.99
2172,0.001,1,0,14,496,110,0,0,7.99
2173,0.001,1,0,0,778,71,0,0,11.99
2174,0.001,1,0,0,952,698,934,934,16.99
2175,0.001,1,0,0,15650,709,509,569,12.49
2176,0.001,1,0,125,351,227,205,205,1.59
2177,0.001,1,0,0,106,77,0,0,6.99
2178,0.001,1,16,20,122,39,0,0,14.99
2179,0.001,1,0,24,24,13,0,0,3.99
2180,0.001,1,0,71,1135,397,7,8,0.0
2181,0.001,1,0,56,2056,948,388,388,0.0
2182,0.001,1,0,30,84,6,0,0,11.39
2183,0.001,1,0,0,59,20,753,753,10.99
2184,0.001,1,0,0,419,47,0,0,6.99
2185,0.001,1,0,0,117,68,0,0,4.49
2186,0.001,1,0,0,108,37,0,0,4.49
2187,0.001,1,0,0,34,16,0,0,4.49
2188,0.001,1,0,0,704,205,0,0,4.49
2189,0.001,1,0,0,1639,51,170,170,8.99
2190,0.001,1,0,25,455,103,214,215,9.99
2191,0.001,1,0,0,122,102,0,0,7.19
2192,0.001,1,0,48,4940,1599,278,280,14.99
2193,0.001,1,0,23,5196,346,258,236,9.99
2194,0.001,1,0,0,35,29,0,0,15.49
2195,0.001,1,0,54,885,267,209,209,44.98
2196,0.001,1,0,24,571,184,150,150,9.99
2197,0.001,1,0,0,865,121,82,82,14.99
2198,0.001,1,0,15,2129,635,0,0,14.99
2199,0.001,1,18,63,16909,5076,1661,886,29.99
2200,0.001,1,0,10,262,72,0,0,7.19
2201,0.001,1,0,32,1086,152,159,159,3.99
2202,0.001,1,0,13,68,54,0,0,6.99
2203,0.001,1,0,21,32,18,0,0,3.99
2204,0.001,1,0,59,1400,1036,351,366,7.19
2205,0.001,1,0,0,478,94,0,0,3.99
2206,0.001,1,0,24,27,0,0,0,10.99
2207,0.001,1,0,12,48,69,0,0,10.99
2208,0.001,1,0,25,62,24,0,0,8.99
2209,0.001,1,0,93,78,45,0,0,3.99
2210,0.001,1,0,51,570,66,305,305,12.99
2211,0.001,1,0,104,41544,6741,1121,619,18.99
2212,0.001,1,0,25,9,46,0,0,3.99
2213,0.001,1,0,0,47,41,0,0,2.89
2214,0.001,1,0,32,505,164,57,57,10.99
2215,0.001,1,0,0,1975,773,245,255,3.99
2216,0.001,1,0,12,134,36,0,0,3.99
2217,0.001,1,0,77,164,36,105,105,4.99
2218,0.001,1,0,14,125,19,308,308,4.79
2219,0.001,1,0,22,969,130,5,5,4.99
2220,0.001,1,0,25,3043,787,282,296,14.99
2221,0.001,0,0,49,33,17,0,0,22.99
2222,0.001,1,0,37,703,122,171,219,14.99
2223,0.001,1,0,42,11178,2300,99,43,0.0
2224,0.001,1,0,20,316,52,0,0,5.19
2225,0.001,1,0,32,442,48,172,172,6.99
2226,0.001,1,0,0,424,130,129,129,29.99
2227,0.001,1,0,16,33,15,0,0,6.99
2228,0.001,1,0,9,605,79,31,37,1.59
2229,0.001,1,0,28,146,23,0,0,2.89
2230,0.001,1,0,2,17,14,0,0,1.99
2231,0.001,1,0,31,13,3,0,0,7.19
2232,0.001,1,0,43,729,149,0,0,4.79
2233,0.001,1,0,46,211,93,810,810,15.49
2234,0.001,1,0,23,333,26,75,75,6.99
2235,0.001,1,0,64,543,129,0,0,10.99
2236,0.001,1,0,24,79,61,0,0,11.99
2237,0.001,1,0,22,1587,179,376,596,10.59
2238,0.001,1,0,0,344,14,282,282,14.99
2239,0.001,1,0,0,7,45,0,0,3.99
2240,0.001,1,0,54,195,73,0,0,2.09
2241,0.001,1,0,40,14,13,202,202,10.99
2242,0.001,1,0,35,1465,206,184,208,18.99
2243,0.001,1,0,11,808,215,862,862,4.79
2244,0.001,1,0,8,24,77,0,0,1.59
2245,0.001,1,0,24,565,66,407,407,9.29
2246,0.001,1,0,18,67,28,0,0,11.39
2247,0.001,1,0,131,5363,1298,253,274,3.99
2248,0.001,1,0,24,150,72,14,14,0.79
2249,0.001,1,0,0,804,163,17,17,0.0
2250,0.001,1,0,0,27,30,0,0,6.99
2251,0.001,1,0,0,71,96,0,0,1.99
2252,0.001,1,0,0,9,4,0,0,0.79
2253,0.001,1,0,14,489,135,0,0,6.99
2254,0.001,1,0,56,17042,2965,1922,2270,9.99
2255,0.001,1,0,0,1843,301,174,184,6.99
2256,0.001,1,0,88,387,98,710,958,4.99
2257,0.001,1,0,0,97,72,0,0,6.99
2258,0.001,1,0,0,371,146,170,170,4.99
2259,0.001,1,0,9,192,21,0,0,11.39
2260,0.001,1,0,61,429,62,399,500,6.99
2261,0.001,1,0,17,174,201,0,0,3.99
2262,0.001,1,0,9,150,58,262,357,4.99
2263,0.001,1,0,27,74,79,0,0,3.99
2264,0.001,1,0,52,2428,708,137,68,0.0
2265,0.001,1,0,0,86,40,0,0,11.39
2266,0.001,1,0,0,1651,1272,142,130,0.0
2267,0.001,1,0,39,436,102,480,480,3.99
2268,0.001,1,0,0,13,18,0,0,6.99
2269,0.001,1,0,33,2450,534,254,277,6.99
2270,0.001,1,0,40,33,53,0,0,6.99
2271,0.001,1,0,7,414,366,0,0,3.99
2272,0.001,1,0,55,293,89,5,5,3.99
2273,0.001,1,0,38,324,127,0,0,14.99
2274,0.001,1,0,15,837,152,5,5,9.99
2275,0.001,1,0,23,3800,346,295,391,6.99
2276,0.001,1,0,0,2,17,0,0,6.99
2277,0.001,1,0,31,530,69,74,81,1.59
2278,0.001,1,0,17,261,97,139,141,7.99
2279,0.001,1,0,36,357,49,37,37,4.99
2280,0.001,1,0,42,217,85,0,0,6.19
2281,0.001,1,0,0,37,14,0,0,6.99
2282,0.001,1,0,0,60,14,0,0,10.99
2283,0.001,1,0,36,6180,459,137,121,0.79
2284,0.001,1,0,29,129,72,157,157,14.99
2285,0.001,1,0,12,12,5,0,0,10.99
2286,0.001,1,0,15,154,28,0,0,10.99
2287,0.001,1,0,0,199,35,0,0,4.99
2288,0.001,1,0,0,492,577,115,128,0.0
2289,0.001,1,0,19,435,60,0,0,6.99
2290,0.001,1,0,152,14181,256,149,107,3.99
2291,0.001,1,0,43,192,28,0,0,1.99
2292,0.001,1,0,39,1026,396,151,142,6.99
2293,0.001,1,0,27,42,18,0,0,5.99
2294,0.001,1,0,22,346,208,157,157,3.99
2295,0.001,1,0,42,668,283,64,101,5.59
2296,0.001,1,0,0,83,53,0,0,3.99
2297,0.001,1,0,100,217,42,250,250,3.99
2298,0.001,1,0,5,2854,169,5,10,0.0
2299,0.001,1,0,21,26,0,0,0,3.99
2300,0.001,1,0,12,3,15,0,0,6.99
2301,0.001,1,0,25,19,28,0,0,6.99
2302,0.001,1,0,0,43,77,314,321,3.99
2303,0.001,1,0,30,164,56,0,0,10.99
2304,0.001,1,0,20,189,95,679,679,6.99
2305,0.001,1,0,59,113,20,75,75,6.99
2306,0.001,1,0,0,54,47,0,0,3.99
2307,0.001,1,0,17,90155,5413,1446,937,19.49
2308,0.001,1,0,25,1105,361,143,181,3.99
2309,0.001,1,0,81,478,77,822,822,14.99
2310,0.001,1,0,83,224,227,162,162,4.99
2311,0.001,1,0,18,176,37,530,530,4.79
2312,0.001,1,0,13,3645,395,140,183,1.79
2313,0.001,1,0,8,9,14,0,0,6.99
2314,0.001,1,16,56,7393,4963,456,265,23.79
2315,0.001,1,0,0,921,306,108,108,3.99
2316,0.001,1,0,15,163,78,214,273,6.99
2317,0.001,1,0,21,107,18,0,0,10.99
2318,0.001,1,18,88,7251,3060,596,522,24.99
2319,0.001,1,0,73,1476,535,243,285,7.19
2320,0.001,1,0,104,2180,80,384,384,8.99
2321,0.001,1,0,17,23803,2399,3079,86,0.0
2322,0.001,1,0,12,142,298,90,90,1.99
2323,0.001,1,0,0,1064,305,8,9,0.0
2324,0.001,1,0,0,2,0,0,0,11.69
2325,0.001,1,0,111,970,380,0,0,10.99
2326,0.001,1,0,6,133,401,1,1,0.0
2327,0.001,1,0,6,55,30,0,0,1.59
2328,0.001,1,0,42,321,221,0,0,3.99
2329,0.001,1,0,5,452,151,89,89,14.99
2330,0.001,1,0,0,122,86,123,149,6.99
2331,0.001,1,0,6,3482,129,49,49,1.99
2332,0.001,1,0,127,45892,5779,309,149,7.19
2333,0.001,1,0,12,272,92,0,0,14.99
2334,0.001,1,0,86,221,243,0,0,18.99
2335,0.001,1,0,130,213,98,0,0,3.99
2336,0.001,1,0,33,6860,263,176,233,1.99
2337,0.001,1,0,0,130,125,12,12,0.0
2338,0.001,1,18,30,89,113,365,367,3.99
2339,0.001,1,0,1,74,115,0,0,1.99
2340,0.001,1,0,17,801,173,740,1301,10.99
2341,0.001,1,0,64,1626,349,67,67,10.99
2342,0.001,1,0,68,415,281,27,53,0.0
2343,0.001,1,0,25,357,172,2075,2075,6.99
2344,0.001,1,0,0,83,65,0,0,7.19
2345,0.001,1,0,59,3349,199,547,718,2.29
2346,0.001,1,0,236,368,67,0,0,6.99
2347,0.001,1,0,36,100,13,0,0,2.79
2348,0.001,1,0,0,55,14,0,0,5.59
2349,0.001,1,0,36,93,219,15,15,4.99
2350,0.001,1,0,0,908,323,83,83,14.99
2351,0.001,1,0,30,131,78,0,0,6.99
2352,0.001,1,0,1,47,58,0,0,1.59
2353,0.001,1,0,26,431,105,467,467,6.99
2354,0.001,1,0,0,747,140,4,4,7.99
2355,0.001,1,0,27,1581,701,42,25,0.0
2356,0.001,1,0,46,795,116,0,0,10.99
2357,0.001,1,0,53,8045,794,371,297,14.99
2358,0.001,1,0,70,9336,1577,668,859,22.99
2359,0.001,1,0,0,4,2,0,0,4.79
2360,0.001,1,0,18,262,160,431,431,3.99
2361,0.001,1,0,0,232,27,0,0,0.0
2362,0.001,1,16,0,2,15,0,0,6.99
2363,0.001,1,0,33,177,80,0,0,6.99
2364,0.001,1,0,0,408,39,142,142,3.99
2365,0.001,1,0,30,589,917,129,189,14.99
2366,0.001,1,0,48,1825,374,570,570,14.99
2367,0.001,1,0,0,143,803,0,0,6.99
2368,0.001,1,0,0,145,386,34,34,5.79
2369,0.001,1,0,0,43,23,0,0,2.49
2370,0.001,1,0,45,16,23,0,0,3.99
2371,0.001,1,0,0,148,145,147,147,6.99
2372,0.001,1,0,0,557,170,213,217,2.09
2373,0.001,1,0,0,113,315,4,4,2.09
2374,0.001,1,0,0,96,313,0,0,2.09
2375,0.001,1,0,0,231,84,244,207,2.09
2376,0.001,1,18,71,10581,2363,635,898,14.99
2377,0.001,1,0,70,3247,220,693,790,10.99
2378,0.001,1,0,178,149,122,162,162,4.99
2379,0.001,1,0,28,637,105,0,0,3.49
2380,0.001,1,0,33,656,99,283,310,4.49
2381,0.001,1,0,10,63,65,0,0,12.99
2382,0.001,1,0,19,259,22,432,432,5.19
2383,0.001,1,0,22,16,4,0,0,3.99
2384,0.001,1,0,23,162,72,0,0,5.19
2385,0.001,1,0,80,1054,93,0,0,14.99
2386,0.001,1,0,0,5666,1533,485,92,0.0
2387,0.001,1,0,88,28774,7018,1891,1985,34.99
2388,0.001,1,0,14,29,32,0,0,6.99
2389,0.001,1,0,20,777,267,132,148,16.99
2390,0.001,1,0,0,3965,525,716,491,11.39
2391,0.001,1,0,0,107,116,0,0,0.79
2392,0.001,1,0,0,5488,936,450,653,7.19
2393,0.001,1,0,27,128,16,0,0,6.99
2394,0.001,1,0,20,206,66,0,0,6.99
2395,0.001,1,0,20,1626,538,382,69,0.0
2396,0.001,1,0,40,2615,1195,233,245,22.99
2397,0.001,1,0,0,222,284,0,0,26.99
2398,0.001,1,0,28,38821,1698,620,441,14.99
2399,0.001,1,0,88,59,23,0,0,19.49
2400,0.001,1,0,7,10,13,0,0,10.99
2401,0.001,1,0,12,407,23,0,0,6.99
2402,0.001,1,0,7,93,37,64,64,3.99
2403,0.001,1,0,0,912,224,0,0,6.99
2404,0.001,1,0,10,1519,147,37,37,4.79
2405,0.001,1,0,9,329,96,0,0,10.99
2406,0.001,1,0,0,167,62,0,0,4.99
2407,0.001,1,0,8,624,67,0,0,14.99
2408,0.001,1,0,25,407,88,0,0,15.49
2409,0.001,1,0,57,14929,4023,803,550,6.99
2410,0.001,1,0,0,248,60,0,0,6.99
2411,0.001,1,0,0,461,80,732,732,9.99
2412,0.001,1,0,19,941,98,291,291,2.09
2413,0.001,1,0,0,281,266,26,26,10.99
2414,0.001,1,0,19,464,226,435,435,6.99
2415,0.001,1,0,0,412,59,192,192,3.99
2416,0.001,1,0,0,68,79,0,0,6.99
2417,0.001,1,0,10,255,126,180,191,3.99
2418,0.001,1,0,15,4,32,0,0,4.79
2419,0.001,1,0,0,184,147,0,0,29.99
2420,0.001,1,0,22,1232,159,354,404,5.59
2421,0.001,1,0,40,35,49,0,0,4.99
2422,0.001,1,0,0,77,18,20,20,11.39
2423,0.001,1,0,0,87,94,0,0,3.49
2424,0.001,1,0,0,111,93,0,0,6.99
2425,0.001,1,0,22,20,20,0,0,3.99
2426,0.001,1,0,32,1708,251,0,0,14.99
2427,0.001,1,0,78,1172,223,0,0,6.99
2428,0.001,1,0,80,201,55,0,0,9.29
2429,0.001,1,0,28,707,196,466,496,18.99
2430,0.001,1,0,24,638,375,0,0,22.99
2431,0.001,1,0,28,3642,254,2343,4564,10.99
2432,0.001,1,0,42,2431,784,148,180,10.99
2433,0.001,1,0,0,257,102,76,76,1.59
2434,0.001,1,0,12,250,177,54,54,5.79
2435,0.001,1,0,0,2033,443,44169,44169,54.99
2436,0.001,1,0,52,64,30,0,0,6.99
2437,0.001,1,0,35,271,36,374,374,6.99
2438,0.001,1,0,0,18,8,0,0,4.79
2439,0.001,1,0,25,459,134,0,0,3.99
2440,0.001,1,0,10,37,15,0,0,6.99
2441,0.001,1,12,0,257,514,206,237,2.99
2442,0.001,1,0,35,295,157,0,0,1.99
2443,0.001,1,0,18,1175,190,0,0,14.99
2444,0.001,1,0,45,5254,745,97,135,10.99
2445,0.001,1,0,0,2210,1590,18,18,0.0
2446,0.001,1,0,22,104,64,0,0,6.99
2447,0.001,1,0,8,4187,292,40,40,6.99
2448,0.001,1,0,24,69,12,0,0,14.99
2449,0.001,1,0,26,342,157,338,338,8.99
2450,0.001,1,0,0,261,96,0,0,0.79
2451,0.001,1,0,21,24,60,135,135,3.99
2452,0.001,1,0,18,26,28,0,0,1.99
2453,0.001,1,0,0,4,17,0,0,44.99
2454,0.001,1,0,76,3155,259,303,406,6.99
2455,0.001,1,0,31,187,44,52,52,3.99
2456,0.001,1,0,24,41,13,0,0,1.69
2457,0.001,1,0,18,9900,1529,192,223,0.0
2458,0.001,1,0,16,1134,335,151,177,0.79
2459,0.001,1,0,0,39,38,0,0,3.99
2460,0.001,1,0,44,51,8,0,0,11.39
2461,0.001,1,0,25,877,178,58,58,3.99
2462,0.001,1,0,0,26,6,0,0,2.49
2463,0.001,1,0,0,33,6,0,0,2.49
2464,0.001,1,0,0,60,87,19,19,3.99
2465,0.001,1,0,0,190,46,0,0,3.99
2466,0.001,1,0,8,111,59,246,246,1.99
2467,0.001,1,0,0,28,25,0,0,27.0
2468,0.001,1,0,0,3333,743,128,176,4.99
2469,0.001,1,0,43,25316,2096,2086,1694,14.99
2470,0.001,1,0,15,329,304,0,0,10.99
2471,0.001,1,0,18,208,70,0,0,6.19
2472,0.001,1,0,256,2810,966,237,255,0.0
2473,0.001,1,0,9,368,87,0,0,6.99
2474,0.001,1,0,12,113,129,0,0,6.99
2475,0.001,1,16,0,324,775,7,7,1.99
2476,0.001,1,0,22,219,46,243,275,3.99
2477,0.001,1,0,23,1288,445,96,100,7.19
2478,0.001,1,18,77,329061,139308,9837,4834,24.99
2479,0.001,1,0,38,148,314,258,273,1.69
2480,0.001,1,0,30,588,97,150,150,1.59
2481,0.001,1,0,13,192,138,231,231,9.99
2482,0.001,1,0,0,188,69,141,141,13.99
2483,0.001,1,0,8,744,81,633,1081,3.99
2484,0.001,1,0,0,508,278,222,260,3.99
2485,0.001,1,0,6,1283,89,0,0,1.99
2486,0.001,1,0,0,284,48,6,6,0.0
2487,0.001,1,0,23,152,19,529,529,6.99
2488,0.001,1,0,0,39,6,0,0,6.99
2489,0.001,1,0,1,60,35,0,0,6.99
2490,0.001,1,0,0,1009,44,275,275,2.79
2491,0.001,1,0,0,4593,1342,15924,6,0.0
2492,0.001,1,0,52,2092,955,314,455,34.99
2493,0.001,1,0,37,228,33,1,1,7.19
2494,0.001,1,0,63,1233,611,312,421,10.99
2495,0.001,1,0,50,4152,995,969,1434,19.99
2496,0.001,1,0,9,1123,62,0,0,5.19
2497,0.001,1,0,37,223,39,0,0,10.99
2498,0.001,1,0,45,595,409,36,36,7.19
2499,0.001,1,0,23,141,67,0,0,2.49
2500,0.001,1,0,19,32,122,15,15,6.99
2501,0.001,1,0,79,311,102,0,0,14.99
2502,0.001,1,0,65,22130,12127,4047,112,0.0
2503,0.001,1,0,43,948,161,17,17,1.59
2504,0.001,1,0,0,263,10,0,0,7.19
2505,0.001,1,0,0,66,6,0,0,6.99
2506,0.001,1,0,0,33,15,0,0,6.99
2507,0.001,1,0,0,123,30,0,0,6.99
2508,0.001,1,0,0,162,61,0,0,6.99
2509,0.001,1,0,8,40,136,61,61,10.99
2510,0.001,1,0,45,7,57,0,0,6.19
2511,0.001,1,0,0,115,35,0,0,6.99
2512,0.001,1,0,0,44,245,6,6,6.99
2513,0.001,1,0,0,89,547,240,248,0.79
2514,0.001,1,0,0,10,20,0,0,5.59
2515,0.001,1,0,27,39,57,0,0,14.99
2516,0.001,1,0,0,26,92,0,0,6.99
2517,0.001,1,0,37,12,54,0,0,6.99
2518,0.001,1,0,0,396,66,0,0,10.99
2519,0.001,1,0,0,9,38,0,0,6.99
2520,0.001,1,0,0,10,27,0,0,5.59
2521,0.001,1,0,45,5,28,0,0,6.99
2522,0.001,1,0,0,90,158,0,0,6.99
2523,0.001,1,0,29,59,72,0,0,6.99
2524,0.001,1,0,50,47,46,0,0,8.99
2525,0.001,1,0,29,21838,1933,447,309,11.99
2526,0.001,1,0,17,31033,1059,498,459,11.99
2527,0.001,1,0,8,1159,519,441,441,9.99
2528,0.001,1,0,12,596,156,16,16,9.99
2529,0.001,1,0,17,1527,221,216,339,9.99
2530,0.001,1,16,35,1630,659,155,183,6.99
2531,0.001,1,0,10,1684,550,296,426,6.99
2532,0.001,1,0,30,1158,80,70,123,6.99
2533,0.001,1,0,63,229,26,0,0,14.99
2534,0.001,1,0,63,1538,110,437,644,14.99
2535,0.001,1,0,15,3856,238,417,417,11.99
2536,0.001,1,0,19,1377,508,214,198,3.99
2537,0.001,1,0,1,65,4,0,0,4.65
2538,0.001,1,0,12,94,46,0,0,1.99
2539,0.001,1,0,18,4295,818,206,172,0.79
2540,0.001,1,0,38,3841,785,466,712,12.99
2541,0.001,1,0,40,22385,3472,791,486,14.99
2542,0.001,1,0,0,9,26,0,0,15.49
2543,0.001,1,0,12,741,255,124,220,6.99
2544,0.001,1,0,20,54,191,0,0,14.99
2545,0.001,1,0,0,107,140,251,288,3.99
2546,0.001,1,0,26,2616,540,157,169,10.99
2547,0.001,1,0,18,496,72,0,0,10.99
2548,0.001,1,0,79,1198,110,352,379,10.99
2549,0.001,1,0,31,318,74,0,0,22.99
2550,0.001,1,0,0,5,30,0,0,14.99
2551,0.001,1,0,0,2,3,0,0,6.99
2552,0.001,1,0,47,73,17,0,0,4.99
2553,0.001,1,0,30,1728,122,249,327,11.49
2554,0.001,1,0,22,932,167,260,432,3.99
2555,0.001,1,0,30,838,1066,169,229,4.99
2556,0.001,1,0,18,87,82,457,457,9.99
2557,0.001,1,0,25,605,224,2287,4274,4.99
2558,0.001,1,0,0,225,45,0,0,4.49
2559,0.001,1,0,12,466,389,0,0,6.99
2560,0.001,1,0,30,1474,232,373,374,10.99
2561,0.001,1,0,0,60,31,0,0,4.99
2562,0.001,1,0,0,58,5,0,0,4.99
2563,0.001,1,0,27,63444,56488,2004,1222,39.99
2564,0.001,1,0,0,27,14,0,0,11.39
2565,0.001,1,0,0,10,5,0,0,11.39
2566,0.001,1,0,0,16,12,0,0,11.39
2567,0.001,1,0,0,83,18,0,0,11.39
2568,0.001,1,0,0,23,20,0,0,6.99
2569,0.001,1,0,0,3,6,0,0,11.39
2570,0.001,1,0,0,8,7,0,0,11.39
2571,0.001,1,0,0,21,25,0,0,2.09
2572,0.001,1,0,0,3,11,0,0,4.99
2573,0.001,1,0,20,38,22,0,0,6.99
2574,0.001,1,0,0,54,23,0,0,29.99
2575,0.001,1,0,109,3596,1614,1441,1441,29.99
2576,0.001,1,0,14,149,63,0,0,11.39
2577,0.001,1,0,10,125,49,220,220,5.59
2578,0.001,1,0,0,148,36,0,0,5.59
2579,0.001,1,0,0,56,24,0,0,5.59
2580,0.001,1,0,19,106,19,0,0,6.99
2581,0.001,1,0,25,2797,691,251,491,1.99
2582,0.001,1,0,0,600,172,72,72,3.99
2583,0.001,1,0,0,337,98,1,1,3.99
2584,0.001,1,0,44,163,68,270,270,10.99
2585,0.001,1,0,34,352,70,5,5,5.59
2586,0.001,1,0,0,97,153,302,334,3.99
2587,0.001,1,0,10,53,42,0,0,6.99
2588,0.001,1,0,30,131,107,0,0,10.99
2589,0.001,1,0,0,24,36,0,0,2.09
2590,0.001,1,0,0,53,47,0,0,3.99
2591,0.001,1,18,0,853,293,0,0,12.49
2592,0.001,1,0,47,93,36,0,0,6.99
2593,0.001,1,0,0,50,15,0,0,3.99
2594,0.001,1,0,0,553,63,170,170,4.99
2595,0.001,1,0,44,139,14,0,0,9.99
2596,0.001,1,0,0,40,13,73,73,10.99
2597,0.001,1,0,69,327,107,91,91,3.99
2598,0.001,1,0,26,849,129,298,393,6.99
2599,0.001,1,0,0,74,47,0,0,3.99
2600,0.001,1,0,44,4596,1091,200,356,39.99
2601,0.001,1,0,44,597,95,95,161,10.99
2602,0.001,1,0,15,17924,1642,193,220,9.99
2603,0.001,1,0,48,65,12,0,0,6.99
2604,0.001,1,0,38,191,72,26,26,6.99
2605,0.001,1,0,24,1331,190,296,359,10.99
2606,0.001,1,0,0,55,36,0,0,6.99
2607,0.001,1,0,19,25,3,73,73,3.99
2608,0.001,1,0,50,110,81,370,370,10.99
2609,0.001,1,0,0,47,16,0,0,44.99
2610,0.001,1,0,7,226,57,0,0,1.59
2611,0.001,1,0,0,19,6,0,0,4.99
2612,0.001,1,0,36,260,127,222,222,7.19
2613,0.001,1,0,20,182,63,44,44,3.99
2614,0.001,1,0,13,81,64,12,12,10.99
2615,0.001,1,0,0,2,4,0,0,3.99
2616,0.001,1,0,21,1439,183,271,271,2.09
2617,0.001,1,0,44,231,70,112,112,4.79
2618,0.001,1,0,0,8700,10498,56,24,6.99
2619,0.001,1,0,20,99,19,0,0,1.49
2620,0.001,1,0,1,259,89,0,0,22.99
2621,0.001,1,0,15,167,90,277,277,4.99
2622,0.001,1,0,21,264,99,332,332,4.79
2623,0.001,1,0,0,48,7,0,0,6.99
2624,0.001,1,0,79,392,131,0,0,10.99
2625,0.001,1,0,0,16,27,0,0,6.99
2626,0.001,1,0,27,56,46,2,2,5.19
2627,0.001,1,0,40,43,25,0,0,3.99
2628,0.001,1,0,57,25,21,0,0,4.49
2629,0.001,1,0,0,220,61,27,27,1.59
2630,0.001,1,0,0,36,18,0,0,5.59
2631,0.001,1,0,36,100,44,0,0,9.99
2632,0.001,1,18,0,111,117,306,312,4.99
2633,0.001,1,0,0,343,210,281,275,4.99
2634,0.001,1,0,0,17,13,293,298,6.99
2635,0.001,1,0,29,761,27,99,99,6.99
2636,0.001,1,0,63,128,59,0,0,14.99
2637,0.001,1,0,57,78,39,0,0,4.99
2638,0.001,1,0,51,562,47,0,0,24.99
2639,0.001,1,0,21,118,59,0,0,6.99
2640,0.001,1,0,19,724,179,0,0,2.79
2641,0.001,1,0,20,285,131,0,0,6.99
2642,0.001,1,0,52,231,77,272,277,4.79
2643,0.001,1,0,51,3815,458,199,262,14.99
2644,0.001,1,0,10,1144,272,45,45,14.99
2645,0.001,1,0,12,37,40,64,64,3.99
2646,0.001,1,0,139,2347,87,862,894,11.39
2647,0.001,1,0,74,321,205,613,648,3.99
2648,0.001,1,0,0,8,37,0,0,1.59
2649,0.001,1,0,13,62,43,0,0,1.59
2650,0.001,1,0,51,28,16,0,0,6.99
2651,0.001,1,0,50,792,194,322,322,10.99
2652,0.001,1,0,53,108,41,65,65,10.99
2653,0.001,1,0,25,365,21,176,176,3.99
2654,0.001,1,0,25,222,55,0,0,9.99
2655,0.001,1,0,0,40,119,186,205,3.99
2656,0.001,1,0,0,119,38,0,0,6.99
2657,0.001,1,0,21,224,56,0,0,15.49
2658,0.001,1,0,0,19114,4911,3292,138,0.0
2659,0.001,1,0,62,127,52,0,0,3.99
2660,0.001,1,0,36,37,59,0,0,6.99
2661,0.001,1,0,43,252,38,22,22,3.99
2662,0.001,1,0,25,96,37,325,391,3.99
2663,0.001,1,0,21,253,118,108,108,6.99
2664,0.001,1,0,12,459,276,242,417,6.99
2665,0.001,1,0,0,42,22,0,0,3.99
2666,0.001,1,0,0,29,38,0,0,1.99
2667,0.001,1,0,0,226,61,0,0,3.99
2668,0.001,1,0,0,29,55,0,0,2.09
2669,0.001,1,0,0,509,760,84,91,1.59
2670,0.001,1,0,0,56,15,67,67,3.99
2671,0.001,1,0,0,253,95,0,0,6.99
2672,0.001,1,0,0,72,44,0,0,1.99
2673,0.001,1,0,0,107,26,0,0,5.59
2674,0.001,1,0,0,8,7,0,0,4.79
2675,0.001,1,0,0,44,34,0,0,6.99
2676,0.001,1,0,48,2734,743,26,26,29.99
2677,0.001,1,0,55,1670,172,331,331,18.74
2678,0.001,1,0,18,454,90,3,3,3.99
2679,0.001,1,0,20,45,17,0,0,6.99
2680,0.001,1,0,0,74,155,0,0,1.99
2681,0.001,1,0,0,159,22,181,227,5.59
2682,0.001,1,0,36,1858,202,213,215,0.79
2683,0.001,1,0,20,736,504,0,0,6.99
2684,0.001,1,0,95,35327,10036,2729,1563,34.99
2685,0.001,1,0,0,352,35,13,13,5.99
2686,0.001,1,0,0,382,39,183,183,5.99
2687,0.001,1,0,29,282,280,0,0,24.99
2688,0.001,1,0,42,47258,2571,512,347,14.99
2689,0.001,1,0,24,388,100,854,854,4.99
2690,0.001,1,0,10,16463,754,258,347,22.99
2691,0.001,1,0,31,881,1071,0,0,10.99
2692,0.001,1,0,14,1296,354,0,0,8.99
2693,0.001,1,0,58,10227,1956,1265,1263,6.99
2694,0.001,1,0,23,836,186,0,0,9.99
2695,0.001,1,0,30,1182,3585,2577,4878,10.99
2696,0.001,1,0,23,497,124,0,0,19.49
2697,0.001,1,0,17,56,35,0,0,6.99
2698,0.001,1,0,28,36,1,0,0,8.99
2699,0.001,1,0,0,1996,875,128,66,0.0
2700,0.001,1,0,18,71,22,0,0,14.49
2701,0.001,1,0,15,1801,202,20,23,3.99
2702,0.001,1,0,12,81,41,0,0,1.99
